"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"10201" 675.791592835581 -0.0999792438128651 0.058565283547765 -1.70714180409156 0.0877956986717532 0.185077041472949
"29922" 144.085087087851 0.147230607446684 0.0712735449998762 2.06571186331394 0.0388556944500246 0.102348699473335
"51314" 192.463793706439 -0.796295157432716 0.159093523112501 -5.00520160628805 5.5803594930866e-07 1.2987473439067e-05
"9111" 3015.52974284817 -0.445928337058056 0.102803936750708 -4.33765817878552 1.44008888706014e-05 0.000193334376093926
"64802" 434.149796722953 -0.399563911078151 0.0941191988155921 -4.24529656123633 2.18304497868135e-05 0.00027083673560214
"349565" 102.777109057571 0.188704251744081 0.149250045821563 1.26434970726701 0.206104535700352 0.341370429487616
"57407" 16.0939659077343 0.135519552021586 0.170105366459454 0.796680050972339 0.425636872665508 0.568855459862829
"54981" 690.465224875069 -0.111626661645679 0.122974213370589 -0.907724136517031 0.364023988442021 0.512093738709998
"4836" 1500.24618641145 -0.0308865415093899 0.043403989668855 -0.711606046933351 0.476708761486197 0.614409305613597
"9397" 645.208740683128 0.306291287040262 0.113908724082225 2.68891860134581 0.00716838964776303 0.0280502203608119
"10316" 146.526452280859 0.484117998671522 0.24673738337456 1.96207802826784 0.0497534005563749 0.122592252992998
"23530" 1827.94212625312 0.0772102816171713 0.0500115931592972 1.54384767090384 0.122625239632048 0.235893411997075
"100652772" 65.9706461833329 -0.0133429777843319 0.147755773495436 -0.0903042735229836 0.928045424248791 0.955729033372159
"84273" 698.878019148184 0.125610163529297 0.0483345364969539 2.59876627837765 0.00935594505507795 0.0346425837116679
"28987" 211.12523374872 0.120563960694216 0.141276529329835 0.853389882000417 0.393443130563908 0.540108406178808
"26155" 437.946497985424 0.169673628528455 0.105089534927679 1.6145625598707 0.106405458836592 0.213122393152858
"64318" 671.516081523667 0.234463931094136 0.0680712781262695 3.44438855194132 0.000572352539604252 0.00377767233642993
"79050" 93.5376201515616 0.0128425231901834 0.0943186398020703 0.136161030493375 0.891693981354941 0.932040500113886
"25819" 57.7564175873824 -0.235436794154857 0.10944389947833 -2.15120984611366 0.0314596402339595 0.0875785085719201
"10392" 368.156110852916 0.00809979515466048 0.109361327633358 0.0740645283844365 0.940959039959553 0.964054237821297
"64127" 785.859518441161 -0.44042398864934 0.19356306309199 -2.27535141061511 0.0228848576918447 0.0684698759150697
"9241" 342.259457857751 0.0708252262538624 0.219506672130405 0.322656371063685 0.746955497091618 0.831367486723258
"79954" 667.303327649308 0.0892541709162847 0.0556078863042478 1.60506318164923 0.108479900911328 0.215878330417866
"25926" 1093.14209505383 0.213913724390948 0.0606234431796155 3.52856441619726 0.0004178202438823 0.00295300099738875
"79159" 561.253349581287 0.0337518760015962 0.0636314170544451 0.530427854101017 0.595815318017899 0.714797887285978
"8996" 37.5179094401572 -0.467658063593187 0.190111689131567 -2.45991220071452 0.0138971008788654 0.0469468129060391
"140688" 480.534565252441 -0.196848678638172 0.142419539804435 -1.38217465741342 0.166918079484368 0.293351174396669
"65083" 239.744498685142 0.0288021664262312 0.148378228609971 0.194113157274177 0.846087279557952 0.900942343230565
"51406" 919.025138642446 0.0824529644068445 0.0659294502273985 1.25062417663812 0.211071625690529 0.346848043483012
"55035" 1003.14550540808 0.136763840548338 0.0647199855507809 2.11316240855816 0.0345868695649963 0.0940577567621192
"79707" 695.615755720833 0.144921151529055 0.0984810835736935 1.47156333247096 0.14113883339288 0.260573331915134
"9221" 786.075978258878 0.118088138388321 0.0864844292500404 1.36542657923902 0.172119014728518 0.299730797374233
"64434" 509.229333139028 0.224637931232305 0.0870766153963994 2.57977334339059 0.00988651810689992 0.0361684884690864
"283820" 118.764042645991 -0.0780792940641497 0.136671695075699 -0.57129088814552 0.567802477260188 0.693169560211787
"4841" 2534.10839107057 0.0118586515414516 0.0686739286638639 0.17268054663795 0.862902535604805 0.911976678333528
"100271700" 15.6689288158357 -0.205915132899059 0.199499215907004 -1.03216011132117 0.301997117859774 0.447664422756713
"55505" 2453.99687584587 -0.601800738608516 0.149942194511662 -4.0135516261349 5.98119132149424e-05 0.000623341023264158
"8602" 827.756260983889 0.18941967864062 0.06603730808205 2.86837371392047 0.00412587871869715 0.0182603557845693
"317648" 131.543544565764 0.0249501001146625 0.0847711669629755 0.294322952113655 0.768511135719678 0.847370468320614
"51491" 154.933608436812 0.153135353692828 0.0970352346690109 1.57814173599081 0.114533051874995 0.225133141988849
"4839" 542.101810174595 0.350397846632296 0.100017784497668 3.50335541216138 0.000459436003214207 0.00317929714224231
"10528" 1235.57274858003 0.240681472796595 0.0805836102492618 2.98672983317722 0.00281978793322481 0.0133521561038323
"51602" 1092.62161229166 0.216495613644274 0.0623866674483521 3.47022244493992 0.000520027494342019 0.00349765968188627
"161424" 875.981674301294 0.251539629323897 0.085684938947529 2.93563410808908 0.00332866692743998 0.01525679836922
"647979" 12053.7815409963 -0.0930722815508894 0.078530272781588 -1.1851771075563 0.235947429182934 0.375749357919432
"4846" 47.3461525448264 0.256194317897857 0.154320451560487 1.6601449471358 0.0968852966293137 0.198748889132861
"51070" 2477.53144740385 0.0556774293914699 0.0875604310898617 0.635874317867726 0.524858343128843 0.656283681538395
"4851" 4105.50983581643 -0.645400792368291 0.150598315628275 -4.28557776144951 1.8226487874781e-05 0.000233788215969549
"4853" 6345.12477717198 -0.761506432938344 0.176414430675274 -4.31657676769113 1.58467584890256e-05 0.000208919584821447
"388677" 96.4529938912915 -0.458256828081901 0.193008785581177 -2.37427963033923 0.0175832286155252 0.0562584163911543
"4856" 670.750979927342 -0.292648296820505 0.230503945670328 -1.26960211448639 0.204226395835986 0.33907069558182
"10811" 170.285020060117 0.501803623763374 0.113419730199045 4.42430627266297 9.67526797715071e-06 0.000138205433398382
"122945" 42.4803925904571 -0.244950404337191 0.133496583328879 -1.83488144961536 0.0665232568228103 0.15105251695073
"4862" 12.9519452415086 -0.305347637465576 0.360247216027357 -0.847605821448978 0.396657531214242 0.543036820628308
"4863" 3284.52007306684 0.0630056649857773 0.0569342474274968 1.10663911147701 0.268449990272618 0.411840215641409
"4864" 479.933782943305 -0.195456686654703 0.160278760600446 -1.21947964859768 0.222662195608793 0.359999237211432
"10577" 1887.40078670413 -0.0639097713743996 0.107572307716936 -0.594109885069779 0.552438619765196 0.680980865311068
"56654" 83.4241697209575 0.249162305589684 0.169196821726423 1.47261812040748 0.140854035960013 0.260277396142583
"79716" 32.7079933664755 -0.22518086537309 0.14194636932696 -1.58637988728269 0.11265316007496 0.222364313180418
"9520" 1794.38165997785 -0.625424396560267 0.111697339051834 -5.59927749281508 2.15247012436081e-08 9.7141912568979e-07
"8620" 17.6435420808504 -0.0734489843312587 0.202131462303634 -0.36337234933237 0.716326754219441 0.807915620906234
"27031" 89.1415591472653 0.11285465718879 0.0909099890556186 1.24138896463562 0.214462093787797 0.350348840654286
"261734" 71.971120361124 -0.29064473120996 0.172997579895794 -1.68005085033578 0.0929474224779124 0.192548079827182
"440345" 58.6834980100683 -0.387673002594211 0.262936931822982 -1.47439539933175 0.140375162448256 0.259546524084947
"80896" 3599.09067699835 -0.455225153200147 0.125956801353152 -3.61413713518978 0.000301349537594977 0.00226996240945999
"55666" 2371.80603660722 0.0394471590565161 0.0669452971396757 0.589244663059945 0.555697160138048 0.683780233520847
"4869" 7943.23453599009 0.198099828057145 0.0900574784312748 2.19970436112444 0.0278278771868884 0.0795567897243872
"100422243" 88.3942064450003 0.113558112029892 0.0967983465499439 1.17314103057846 0.240739254960498 0.381274560038139
"100422261" 34.8152064052016 -0.300863932431597 0.179977599615306 -1.67167432544205 0.0945885595954805 0.195142953875928
"10360" 154.978036892864 0.0826419752655645 0.10604513908046 0.779309414671623 0.435797470108114 0.578406735586784
"4882" 358.456336331034 -0.0676652267312383 0.0767615499246249 -0.881498963969349 0.378047814523237 0.525178842980621
"4883" 16.6243203966806 0.110688892487441 0.215918001559053 0.512643187173848 0.608200937506498 0.724813516798788
"10641" 652.899521119233 0.231429478620771 0.0786817397661369 2.94133657070422 0.00326799237683103 0.0150495833502689
"8131" 3284.9861019528 -0.0330570027000187 0.356974792064547 -0.0926031849723481 0.926218813381524 0.954226621077902
"27020" 2491.46491859389 -0.412582477913316 0.0970165100457036 -4.25270376886318 2.11204884447187e-05 0.00026392135239508
"101241892" 61.5629355958618 -0.39055797084294 0.189431248578151 -2.06173993876101 0.0392325019785066 0.103079658421422
"23467" 17.2100510747792 -0.393501253781847 0.32208698155312 -1.22172356015249 0.221812183611696 0.358817215463284
"1728" 37.7468348698607 0.338455693500712 0.136667086051781 2.47649747483806 0.0132678563582377 0.045302746381088
"4835" 1314.54789035522 -1.03575864635181 0.189630886723968 -5.46197227806824 4.70873623783783e-08 1.78382051637798e-06
"9572" 14.0439597248067 -0.1111950674779 0.271181248196714 -0.410039662466778 0.681776852850214 0.782952175754376
"9975" 1334.39954514673 0.181081740695764 0.0819802762062686 2.20884521345292 0.0271854089843306 0.0780809477745855
"7376" 1032.61824081846 -0.28159512401831 0.0919878585653516 -3.06122056117062 0.00220436646758607 0.0109549907118784
"10062" 48.7190999178742 0.188731658043492 0.127635425806033 1.47867770136409 0.139226474725843 0.258219917984678
"7181" 399.982807315343 0.322396019056982 0.0646953323516454 4.98329643481277 6.25100724410176e-07 1.43551892021629e-05
"7182" 2486.40785828219 -0.361723461591433 0.0923651950842411 -3.91623123040584 8.9943984803637e-05 0.000864461631723844
"126382" 205.601987674208 0.357155228265513 0.0731247576434328 4.88419024931413 1.0385476310251e-06 2.14767664684206e-05
"2063" 63.9526675704673 0.00413416207835867 0.123267259920189 0.033538200500566 0.973245403361109 0.984436492583153
"2908" 7166.9775904936 -0.28898437651413 0.0718015084867154 -4.02476748197564 5.70316375891694e-05 0.000597565677835375
"4306" 333.643053796363 0.185942438196776 0.140475714973018 1.32366251513645 0.185615152939946 0.316091866047791
"3164" 26.6960569851449 0.164783995955814 0.268781420044872 0.613078076335424 0.53982471569358 0.669833505207924
"4929" 21.815290428175 -0.0159831069696412 0.156602067690444 -0.102061915307754 0.918707530290065 0.949377861990862
"2649" 100.283442395379 -1.07381220573142 0.183589346037797 -5.84898976387415 4.94567519655275e-09 2.92791493575385e-07
"100129354" 18.6906766504717 -0.837464271176599 0.212335698226713 -3.94405782056689 8.01143283031487e-05 0.000786253842635554
"4893" 2033.47340716677 0.0441472775965933 0.0490571018631645 0.899916136907837 0.368164881841424 0.515311687367042
"100506668" 29.9879534234036 0.219461940430333 0.103252862447673 2.12548044894691 0.033546543749438 0.0919738838138315
"29982" 3249.42969279884 -0.801364244261936 0.151077764038481 -5.30431628613341 1.13096075734107e-07 3.52886953743496e-06
"29959" 1233.69384793731 -0.236249519452861 0.0821793184079194 -2.87480504863976 0.00404277032362757 0.017958896986842
"340371" 145.010543189865 0.333124354483519 0.117480479396289 2.83557197072557 0.00457437070660834 0.0198447901649183
"4897" 66.6030700193755 -0.188827132363442 0.347545460536976 -0.543316353698575 0.58691200637142 0.707785604461546
"4898" 6046.62883994009 -0.436294283943785 0.108036063012178 -4.03841339437373 5.38139545066422e-05 0.000572324639117773
"55051" 580.449762572344 -0.0962434778492533 0.0617960139183371 -1.55743828358312 0.11936646271869 0.231564393786445
"9315" 195.763471624957 -0.0290195574979541 0.0979579376709745 -0.296245084246529 0.767042920925692 0.846231012457523
"4899" 560.432075939505 -0.165361238915123 0.0498613500979491 -3.31642120781492 0.000911782937526913 0.00544564057107562
"3084" 195.787106137138 -0.853147358427103 0.287381661607707 -2.96869102104261 0.00299071151293986 0.0140088382239692
"4900" 644.765552321686 -0.487339771153765 0.202861976960052 -2.40232190604024 0.0162913651771365 0.0530440309092461
"8204" 1930.26378279074 0.0611171749433984 0.0610088420721875 1.00177569131836 0.31645194018583 0.462600385756584
"56675" 40.7590749449587 0.518996524318758 0.24352401251483 2.13119239847919 0.0330732949996957 0.0910129379896187
"104326052" 49.1079401021695 0.205793685776563 0.196716405410054 1.04614399265576 0.295494556612617 0.441286231196858
"4901" 47.0269964501934 0.0471783517531824 0.116068987496343 0.406468194225171 0.684398622039204 0.785036580606336
"51299" 39.4664262705411 -0.81070138580013 0.376816228133603 -2.15145029664882 0.0314406749051734 0.0875614814686824
"8829" 50.0803328747254 0.257121564236313 0.244275348250986 1.05258908063096 0.292529363844762 0.438185979821731
"8828" 27.1610226113193 0.140561640802899 0.17005524107579 0.826564591092216 0.408483893932009 0.553581184482669
"375387" 192.37382117287 -0.0288064113572481 0.165524232018792 -0.174031385048068 0.861840796878233 0.911359766870014
"100507459" 18.7126077805483 0.171197069013 0.132529182770835 1.2917688424068 0.196437208539529 0.329618206375737
"9378" 32.7778019088837 -0.493079313226321 0.19623046691172 -2.51275615344761 0.0119792104020429 0.0418385612292077
"9369" 219.042859689844 0.341073842705874 0.370378810608815 0.920878389736253 0.357113922299566 0.504973551013009
"10412" 2057.75002880766 0.377707310057261 0.119822436440124 3.15222525328972 0.00162031225364496 0.00855775501670694
"64324" 4332.03216354869 -0.247323399199325 0.0652015768641731 -3.79321192974436 0.000148711130425162 0.00130226788566916
"50814" 133.236556783051 0.202402642828766 0.0885162402332612 2.28661590568451 0.0222182520213431 0.0669514580941187
"4905" 30.4840439561391 -0.913540752367102 0.290260436875662 -3.14731405423479 0.00164777873975975 0.00867046805612006
"55968" 1631.25496027545 -0.433921265295094 0.106778285277601 -4.06375944478778 4.82885927126832e-05 0.000523939643579427
"27065" 95.5489107217409 0.26747613936877 0.265639854197156 1.00691268701816 0.313976734628222 0.460029049785521
"25936" 1207.50760446987 -0.14710601816741 0.0591508136142861 -2.48696525337195 0.0128837981879902 0.0443529751996266
"8439" 1987.40230062903 -0.384490919813129 0.106679816240405 -3.60415806253988 0.000313166438586479 0.00233748870987127
"197370" 668.118940777701 0.0566429005132297 0.0729418858380758 0.776548342045497 0.437425289119337 0.579536398195038
"286053" 432.505176895512 -0.00729295291030407 0.0665575402240543 -0.109573654401194 0.912747505561673 0.945586885311938
"54780" 735.205091807617 0.261121511758374 0.0827067583518803 3.15719678732201 0.00159293805852447 0.00844756320545845
"26012" 339.334214085274 0.203937437385068 0.14175481149093 1.43866324705399 0.150245957237487 0.272377289688202
"84081" 347.185418103278 -0.0322441719273407 0.119013175701024 -0.270929430606424 0.786445308915842 0.85876309614989
"54888" 1706.25586814814 0.151484280997291 0.0457318385640723 3.31244677130254 0.000924837231804865 0.00550869001499684
"63899" 2871.70825072777 0.270616834456846 0.160799455498597 1.68294621158843 0.0923855045530223 0.191741176471682
"387338" 242.510292402504 -0.0666616022871706 0.0695263789463761 -0.958795831127419 0.337661609781528 0.485043939874379
"55695" 543.623807452587 -0.146777473031188 0.080242274375033 -1.82917887328549 0.0673728162747502 0.152425857221427
"155400" 263.013236503422 0.406103522673239 0.125608192629449 3.23309741324968 0.00122455798513012 0.00685690242648114
"260294" 321.222414028285 0.44522632343307 0.150480510044693 2.95869759679069 0.0030894210568619 0.0143801748179558
"221078" 678.117515801134 0.209471797708533 0.0634021649158059 3.30385875603299 0.000953638654600097 0.00564568587533213
"79730" 251.297024535091 -1.52298152749493 0.209593838465592 -7.2663468480012 3.69339518988373e-13 1.4745170027305e-10
"30833" 621.058448002777 0.0510293120561771 0.0733382201056607 0.695807888201507 0.486549148559718 0.622939745339595
"22978" 5496.87859282427 -0.518667251218062 0.092405761667958 -5.61293194121154 1.98926855310457e-08 9.16358324610595e-07
"51251" 4305.24885525705 -0.170905375008024 0.106793578643716 -1.60033381387282 0.109524549346325 0.217569858328152
"90859" 17.8538056412927 0.105264266631708 0.199887388256659 0.526617849929315 0.598458993806709 0.716935179931558
"115024" 186.975224569989 0.416417514306516 0.127894419811313 3.2559474832512 0.00113014653166727 0.00644213103676625
"221294" 262.2978398962 -0.137243209137724 0.124153529100992 -1.10543139717022 0.268972705343752 0.412484443054189
"64943" 23.1100865579389 -0.116451081927422 0.168019775392545 -0.693079619082674 0.48825958712577 0.624462113647794
"51559" 110.415802398328 -0.658534043106184 0.1521763807312 -4.32743925136056 1.50852932722965e-05 0.00020023701300056
"284958" 26.1403776583324 -0.490372174865728 0.213853709962632 -2.29302626992729 0.0218464925814889 0.0660998619303889
"4907" 373.020486022329 -0.064769557717498 0.189494978075332 -0.34180091934547 0.73250071767507 0.820034237431755
"56953" 481.259016983837 -0.238965456090383 0.255192365964371 -0.936413027824455 0.349060572867959 0.496698329332309
"123803" 108.01323359514 -0.0346075780270876 0.157271744789804 -0.22004955863713 0.825832558274831 0.887691607341327
"100420307" 23.1340714516438 0.125592996663739 0.264189988904913 0.475388931974036 0.634509781892413 0.744934195752139
"4913" 116.776370392555 0.305951512047568 0.0911101485474941 3.35803987728196 0.000784972878726463 0.00483275117507751
"28989" 197.441919716538 0.157826657673598 0.0747126665887251 2.11244846262007 0.0346480019989406 0.0941613621294405
"59277" 25.1388761963826 0.780637953222556 0.305019211769045 2.55930748982999 0.010488092699991 0.0378709655238542
"84628" 557.611956649343 -0.921725198867831 0.135174441077993 -6.81878313324048 9.18148779237364e-12 2.24791876600997e-09
"84284" 83.3752642235246 0.131907324257879 0.156692067536761 0.84182515638153 0.399885828556223 0.546016166852616
"4914" 19.0647487157415 0.190997526756482 0.202824602527505 0.94168815999815 0.346352318623608 0.494199560206157
"81788" 955.638896791537 -0.580880102850989 0.117294740785926 -4.95231157815634 7.33370547124271e-07 1.64060049119611e-05
"51667" 1976.09787711452 0.0389999940196291 0.0718896044709744 0.542498380769022 0.58747522262603 0.708245390343576
"4682" 589.056119872602 0.128616703308905 0.0688697715550103 1.8675349199637 0.0618269250551226 0.143095709333836
"10101" 684.904512009486 0.140210729311338 0.0668867120151315 2.09624191542886 0.0360607364253224 0.0966045537065158
"80224" 146.515361286288 0.0442285076263849 0.137102643674461 0.322594126860178 0.747002642213126 0.831367486723258
"4924" 2167.37205627484 -0.108620400204763 0.137307611704469 -0.791073407048614 0.428901156335685 0.571794760180377
"4925" 1371.94149238032 0.0346847733685118 0.0918234095628374 0.377733450910207 0.705628615442291 0.800541936930667
"64710" 3577.8705118058 0.178064049104905 0.06257579370918 2.8455739599957 0.00443314632199063 0.0193619213778466
"10726" 982.371093363365 0.20292646246875 0.114940288496246 1.76549463311446 0.0774806714279023 0.169291896454173
"84955" 376.603675233075 0.155634640255783 0.0708582513628474 2.19642225516993 0.0280617341754246 0.0801102312268723
"134492" 279.690291223862 0.189668507144777 0.09066298485037 2.09201701728445 0.0364369934499249 0.0973995702665042
"23386" 1222.11828087321 0.124059287329153 0.0540151795238367 2.29674858850383 0.0216331159172931 0.0656072487012569
"4521" 318.598112225857 0.189153945670244 0.115400148693887 1.63911353504403 0.101189616703919 0.205226303514395
"55190" 13.4418248303389 -0.152117893575015 0.227189325270904 -0.669564440994873 0.503135488361302 0.63798514160644
"83594" 64.2559467104834 0.120870988852666 0.21671384236429 0.557744662426709 0.577018755021955 0.700302596904813
"25961" 42.7773642594324 0.0229895429232925 0.138660245110824 0.165797650977165 0.868316194787014 0.915657511197685
"256281" 103.91276454642 0.088953107117228 0.114886011086828 0.774272744572875 0.438769517897196 0.580823107775832
"55270" 147.115016275531 0.0979213397551733 0.085761924851454 1.14178104006854 0.253545045248667 0.395635325298005
"131870" 1481.03564235857 -0.175828234758588 0.105669914739732 -1.66393845581931 0.0961247289969411 0.197631325826274
"84309" 598.799321763139 0.0523056101378033 0.0549489207287698 0.951895131771305 0.341150168729557 0.488567708528257
"152195" 177.961940163834 -0.570371285968807 0.177066945816725 -3.22121829875111 0.0012764687996375 0.0070980782894128
"200035" 71.930205953207 0.327691886512388 0.111318862702813 2.94372291052976 0.00324290196323795 0.0149517274408099
"79873" 268.483786924234 0.157900762944651 0.0793501409413633 1.98992416486485 0.0465992899628039 0.116930047497318
"390916" 303.638198843403 0.0764333598745966 0.0654087702121828 1.16854910475538 0.242585344043692 0.383330711651851
"318" 227.327655917887 0.0804124952909111 0.139752341383849 0.575392830593424 0.565025651778445 0.691158071071239
"11051" 2025.43102552339 0.0955592917691201 0.0439852301437623 2.17253135783971 0.0298156070443436 0.0839322006292587
"84304" 524.944832152272 -0.0542723300105623 0.0678915377995375 -0.799397565140025 0.424059921848919 0.567429785423485
"11165" 212.375191581262 -0.113449784382171 0.0693466410176177 -1.63598096053923 0.101843572207282 0.206203435535421
"11163" 3527.41728896152 0.422708743558279 0.234379234473424 1.80352472141131 0.0713058465481304 0.159463046679259
"11164" 1232.18289422817 -0.170425799152856 0.0892081609765883 -1.91042834295825 0.056078084437373 0.133341165154254
"11162" 20.2439768313183 0.409578941103629 0.157167596320537 2.60600117767475 0.00916061466693909 0.0340882344536553
"283927" 72.1952819895731 0.411840547058268 0.133042502426094 3.09555622863489 0.00196444122697643 0.00998901041934131
"254552" 15.2072774975149 0.264707359277688 0.168360875047521 1.5722617217508 0.115889866441089 0.226798041790819
"53343" 192.083994066327 0.137830733423561 0.0979082845239793 1.40775353274425 0.159204064143094 0.283656729759649
"83540" 84.016576760006 0.403447656757766 0.0943056638532809 4.2780851146485 1.88507944993119e-05 0.000241172448935322
"26747" 84.939469012718 0.0314171611277923 0.0985871835058792 0.318673888537639 0.749973817036175 0.83348267889031
"57532" 5474.43064872654 -0.394584998479965 0.0680544829416767 -5.79807503376563 6.70804392905219e-09 3.7036965948703e-07
"389643" 121.089004249063 0.319914468823564 0.164855243524685 1.9405780609924 0.0523094773139689 0.127199525500312
"4926" 4433.37874533971 0.164775886733469 0.0882758338286633 1.86660243904675 0.0619571267435102 0.143317852235396
"8650" 2776.24357790404 -0.812635861642653 0.128164857547784 -6.34055135854751 2.28944335240996e-10 2.54618807121593e-08
"9253" 22.0570036089154 -0.197614941017882 0.220435683667123 -0.896474371709699 0.369999462026416 0.517228553039262
"57122" 1114.03481986301 0.1842507216746 0.0447597550195069 4.11643722344551 3.84774069031695e-05 0.000437294325169598
"55746" 1548.59110623389 0.124202994139281 0.0479422619525311 2.59067864303644 0.00957868916426054 0.035316171036594
"9972" 5387.40543197779 -0.137373481861549 0.0656039402560509 -2.09398218042061 0.0362615676654925 0.0970423871694256
"9631" 843.975962157723 0.141658854190338 0.0579884215689372 2.44288170565106 0.0145705123326205 0.048674677832616
"23279" 1208.19498388692 0.0846620934363844 0.0692849174316632 1.22194117529097 0.221729873039086 0.358758611994032
"23511" 548.776718014473 0.0778968817233517 0.128916133198592 0.604244634016083 0.545681010161659 0.674466406939512
"23165" 1698.74110558824 0.266430651052231 0.0576545239338751 4.62115776652332 3.81604431733208e-06 6.44423102178529e-05
"23225" 1665.45363964172 -0.17541008219682 0.196484576593729 -0.892742245919459 0.371995221181133 0.519319070545167
"91181" 15.4072226483918 -0.169057326214012 0.172143557555433 -0.982071758099768 0.326064497725371 0.472922611046486
"8021" 2889.57657818122 -0.578172046955713 0.111159039446384 -5.20130481367271 1.97894231806384e-07 5.58190795149528e-06
"129401" 502.961137864949 0.0701817973350039 0.107622291290234 0.652112090289351 0.514328865118584 0.646701157223318
"79023" 272.477490990859 0.176883873179696 0.0716325800755815 2.46932154325673 0.0135369519757589 0.0460533077166125
"348995" 1061.76338967488 0.159781926717281 0.0577074566900622 2.76882635073393 0.00562586110483548 0.0232964514367788
"10762" 6779.34887885494 -0.292733714084735 0.0733642222503515 -3.99014267589175 6.60335613533583e-05 0.000673308808298486
"100506714" 386.370547070639 -0.147837196059714 0.0957888460914526 -1.54336545529079 0.122742130341845 0.235980700246955
"145375" 12.8316904541725 -0.44674599570667 0.183565447892047 -2.43371506368343 0.0149447543732681 0.0496140353074167
"266786" 11.5687146864782 -0.0623737266352529 0.204954270011192 -0.30432996898209 0.760876515331643 0.841216171534026
"53371" 1754.73577115095 0.0840886270820947 0.100822929141324 0.834022853712446 0.404268105663368 0.549542029437633
"9818" 3079.88633425818 -0.451922664957433 0.103564944543184 -4.36366443250488 1.27901721977153e-05 0.000174533725783021
"23636" 650.020921648854 0.0339001076247638 0.088060724043384 0.384962853678815 0.700264937044882 0.79608097764229
"54830" 206.081598396 0.25884469109686 0.174811764441577 1.48070521411256 0.138685143943408 0.257509958344883
"79902" 388.124622529157 0.199846385171145 0.105419798676352 1.89571966253409 0.0579971238874919 0.13661349756857
"4927" 864.725684954657 0.0655866018229021 0.0865363301665088 0.757908287729601 0.44850588845595 0.589700783926629
"9688" 792.438284498486 0.184187918451465 0.0754873970004923 2.43998237812153 0.0146879783737283 0.0489680432166816
"4928" 7781.720277266 -0.170322303878089 0.089138567956493 -1.91075880825481 0.0560355834883869 0.133298815885261
"11097" 591.196304597333 0.0483680880049288 0.0678098399121868 0.713290107564994 0.475666257626022 0.613495993309904
"116150" 671.674219379284 0.0392451776483121 0.0790346994238185 0.49655629659401 0.619501978569359 0.733007508649967
"729148" 11.2181305078299 0.247664311219566 0.200612479922054 1.23454089853131 0.217001416492872 0.353421763053768
"51203" 3139.73587098078 -0.0576591555681622 0.191271351161299 -0.301452126615336 0.763069750447532 0.843108896570053
"10204" 854.962105131582 0.0998055459966947 0.0971660699200045 1.02716458614476 0.304342970607196 0.450154728792687
"728118" 14.2643657994322 0.161676614390031 0.33227869973156 0.486569300170747 0.626563583778942 0.738165481192352
"728190" 561.39738317377 0.426596968603679 0.188305473234734 2.26545177511595 0.0234849701893848 0.0699026927640454
"101060691" 287.411929204111 -0.551605571655973 0.160018880047756 -3.4471280607098 0.000566579949932702 0.00374592349063786
"728130" 12.7719986794186 -0.00412429087320974 0.194494427967702 -0.0212051878108026 0.983081975939425 0.990204836678538
"4931" 538.574916349485 0.198196124549926 0.0529641316368129 3.74208201710927 0.000182501927224353 0.00153124769297547
"10482" 851.439523245552 -0.0183229864503079 0.10201822597199 -0.17960502915762 0.857462656193918 0.908543534210584
"120406" 47.0932668412617 -0.237709759833982 0.172293195110314 -1.37968165069888 0.167684685021402 0.294189317850996
"91775" 1324.41997194122 -0.152718141100428 0.0765264263021962 -1.99562619711729 0.0459746258178567 0.115990647625471
"29107" 185.671133551517 0.184231318770337 0.0752044707630494 2.44973891712907 0.0142959831708911 0.0479613139346636
"55916" 505.154815747469 0.0401878518619136 0.0846078776675371 0.474989480528397 0.63479447120983 0.745105885129692
"220323" 115.104787835605 -0.292813374543577 0.124360669504003 -2.35454967966501 0.0185451645658025 0.0584984222628738
"221443" 426.267892849568 0.177640734164054 0.0599755782445566 2.96188447637313 0.00305762481979102 0.0142621984554063
"4938" 1792.84308019615 0.245896608914091 0.231979902615385 1.05999099983148 0.2891486938774 0.434476468217634
"4939" 1856.69424152929 0.207691018835761 0.185253368470591 1.12111871730274 0.262237332439293 0.40546526971994
"4940" 891.203658967026 -0.0409288824425218 0.298523100240967 -0.137104573848671 0.890948137204359 0.931507129519783
"8638" 1100.22394787431 -0.304052158659405 0.255428903859464 -1.19035925091192 0.233905221890275 0.373184168954973
"4942" 2029.79584451366 -0.228054300740879 0.1338450839682 -1.70386759064728 0.0884058270023871 0.185960379144443
"4946" 70939.2444838729 -0.140221551629735 0.170601456393206 -0.821924704479367 0.411119751730136 0.556075952918481
"4947" 3616.50600438295 -0.108077073350562 0.129722895597029 -0.833137996597702 0.40476690638199 0.549932001079196
"79991" 1138.86648927898 -0.047103088778809 0.0827930104241316 -0.568925909778006 0.569406421221097 0.694365443171403
"84033" 996.732162304543 0.0464719648888249 0.199295569192337 0.233181124282676 0.815620762526853 0.880911159305154
"79629" 64.1172073249092 -0.113148687193001 0.146980774976675 -0.769819639411734 0.441406888123159 0.582778364120884
"54940" 1406.98658102819 -0.000495782950550287 0.0368694318570713 -0.013446991873166 0.989271176129966 0.994187840466248
"132299" 279.866271535573 0.268248866973141 0.108337136889502 2.47605645372317 0.013284257117675 0.0453488014299935
"654231" 11.7108396303824 -0.136288167945206 0.191149056643158 -0.712994195935962 0.475849348688902 0.61368130200333
