Fabp7	Sox11	Cd24a
27.0	11.0	3.0
60.0	1.0	0.0
36.0	8.0	3.0
11.0	0.0	0.0
112.0	1.0	1.0
305.0	0.0	0.0
110.0	18.0	14.0
2.0	19.0	15.0
75.0	4.0	0.0
167.0	0.0	2.0
255.0	0.0	0.0
5.0	2.0	0.0
0.0	17.0	17.0
280.0	8.0	4.0
0.0	1.0	2.0
118.0	2.0	0.0
284.0	0.0	1.0
10.0	3.0	1.0
90.0	0.0	0.0
26.0	6.0	3.0
40.0	1.0	4.0
2.0	25.0	14.0
1.0	14.0	1.0
184.0	0.0	0.0
0.0	10.0	2.0
94.0	9.0	9.0
105.0	2.0	3.0
0.0	12.0	12.0
207.0	4.0	6.0
70.0	4.0	3.0
8.0	1.0	2.0
2.0	9.0	10.0
34.0	8.0	3.0
91.0	2.0	1.0
6.0	10.0	1.0
102.0	25.0	17.0
265.0	2.0	8.0
145.0	13.0	15.0
12.0	0.0	1.0
88.0	0.0	1.0
30.0	6.0	0.0
48.0	4.0	2.0
5.0	2.0	4.0
6.0	10.0	8.0
0.0	6.0	6.0
2.0	9.0	9.0
7.0	12.0	22.0
23.0	16.0	21.0
255.0	1.0	0.0
25.0	3.0	8.0
9.0	0.0	2.0
118.0	2.0	1.0
0.0	3.0	6.0
338.0	23.0	12.0
127.0	0.0	1.0
111.0	3.0	0.0
37.0	5.0	0.0
87.0	7.0	11.0
123.0	16.0	23.0
131.0	0.0	1.0
0.0	6.0	2.0
190.0	1.0	5.0
0.0	2.0	3.0
24.0	0.0	0.0
0.0	51.0	22.0
8.0	3.0	3.0
3.0	25.0	14.0
44.0	4.0	2.0
25.0	46.0	37.0
2.0	7.0	3.0
171.0	15.0	8.0
0.0	0.0	1.0
25.0	1.0	4.0
13.0	6.0	7.0
0.0	21.0	17.0
67.0	1.0	1.0
0.0	15.0	11.0
96.0	1.0	0.0
0.0	31.0	20.0
20.0	6.0	6.0
86.0	15.0	24.0
19.0	13.0	7.0
241.0	2.0	0.0
68.0	0.0	0.0
6.0	1.0	1.0
107.0	1.0	0.0
2.0	2.0	2.0
74.0	9.0	11.0
0.0	10.0	11.0
136.0	0.0	1.0
173.0	3.0	10.0
15.0	4.0	4.0
114.0	0.0	2.0
0.0	8.0	8.0
8.0	1.0	1.0
612.0	3.0	4.0
3.0	8.0	15.0
13.0	1.0	1.0
47.0	15.0	28.0
7.0	8.0	1.0
153.0	0.0	8.0
122.0	1.0	1.0
74.0	33.0	6.0
20.0	1.0	1.0
40.0	6.0	6.0
3.0	11.0	8.0
0.0	4.0	4.0
0.0	7.0	10.0
0.0	0.0	1.0
89.0	4.0	0.0
107.0	2.0	2.0
0.0	17.0	5.0
6.0	2.0	1.0
20.0	4.0	0.0
13.0	1.0	0.0
115.0	4.0	6.0
8.0	1.0	5.0
0.0	11.0	7.0
56.0	2.0	3.0
2.0	14.0	13.0
5.0	9.0	1.0
190.0	32.0	5.0
227.0	3.0	3.0
7.0	0.0	0.0
54.0	1.0	0.0
61.0	1.0	0.0
160.0	1.0	4.0
8.0	3.0	6.0
38.0	13.0	21.0
41.0	1.0	0.0
63.0	1.0	4.0
17.0	0.0	0.0
1.0	31.0	4.0
0.0	5.0	8.0
1.0	7.0	11.0
0.0	9.0	11.0
193.0	0.0	0.0
1.0	4.0	13.0
279.0	3.0	0.0
0.0	14.0	11.0
0.0	20.0	11.0
55.0	1.0	1.0
94.0	4.0	2.0
1.0	15.0	8.0
1.0	20.0	17.0
15.0	3.0	7.0
119.0	0.0	0.0
200.0	1.0	3.0
116.0	27.0	11.0
87.0	4.0	6.0
2.0	9.0	3.0
239.0	25.0	18.0
0.0	8.0	4.0
131.0	1.0	1.0
25.0	2.0	1.0
46.0	0.0	5.0
0.0	1.0	5.0
1.0	0.0	0.0
232.0	0.0	1.0
222.0	11.0	1.0
118.0	3.0	1.0
16.0	9.0	2.0
2.0	0.0	0.0
0.0	4.0	2.0
122.0	29.0	17.0
29.0	1.0	3.0
0.0	26.0	12.0
0.0	38.0	24.0
27.0	3.0	1.0
106.0	1.0	3.0
1.0	9.0	3.0
0.0	21.0	2.0
31.0	9.0	7.0
123.0	18.0	24.0
315.0	1.0	2.0
91.0	19.0	16.0
6.0	2.0	0.0
1.0	42.0	22.0
111.0	4.0	10.0
28.0	12.0	15.0
0.0	22.0	8.0
65.0	8.0	8.0
3.0	1.0	1.0
235.0	32.0	21.0
0.0	10.0	6.0
1.0	21.0	8.0
37.0	6.0	13.0
48.0	0.0	0.0
142.0	0.0	0.0
0.0	13.0	18.0
12.0	9.0	19.0
86.0	2.0	0.0
6.0	4.0	3.0
104.0	1.0	1.0
7.0	2.0	2.0
76.0	2.0	0.0
4.0	13.0	2.0
4.0	43.0	18.0
19.0	1.0	2.0
158.0	0.0	3.0
328.0	14.0	28.0
73.0	3.0	2.0
110.0	1.0	3.0
93.0	3.0	0.0
121.0	6.0	5.0
237.0	0.0	0.0
1.0	10.0	1.0
7.0	48.0	9.0
0.0	19.0	19.0
51.0	1.0	0.0
16.0	1.0	0.0
2.0	17.0	6.0
6.0	13.0	8.0
23.0	0.0	7.0
67.0	2.0	3.0
44.0	10.0	0.0
23.0	0.0	1.0
40.0	0.0	1.0
1.0	24.0	21.0
79.0	2.0	3.0
132.0	3.0	4.0
147.0	3.0	3.0
0.0	18.0	19.0
0.0	17.0	21.0
1.0	7.0	3.0
61.0	2.0	3.0
4.0	8.0	2.0
4.0	0.0	0.0
1.0	15.0	10.0
140.0	2.0	1.0
26.0	1.0	0.0
218.0	1.0	2.0
22.0	0.0	3.0
133.0	0.0	0.0
0.0	8.0	5.0
0.0	2.0	10.0
0.0	9.0	5.0
122.0	1.0	2.0
88.0	0.0	1.0
2.0	20.0	9.0
94.0	1.0	3.0
0.0	16.0	5.0
1.0	28.0	16.0
0.0	7.0	9.0
2.0	8.0	9.0
59.0	1.0	3.0
2.0	2.0	0.0
22.0	38.0	4.0
0.0	16.0	13.0
2.0	2.0	2.0
0.0	16.0	20.0
94.0	0.0	0.0
0.0	7.0	12.0
25.0	0.0	0.0
61.0	4.0	2.0
360.0	1.0	0.0
4.0	24.0	2.0
5.0	1.0	0.0
12.0	1.0	1.0
19.0	21.0	10.0
0.0	5.0	7.0
0.0	19.0	12.0
5.0	30.0	23.0
77.0	15.0	14.0
1.0	2.0	3.0
15.0	2.0	1.0
155.0	10.0	2.0
54.0	0.0	0.0
1.0	3.0	4.0
2.0	10.0	1.0
0.0	3.0	1.0
1.0	8.0	4.0
122.0	2.0	0.0
1.0	33.0	20.0
27.0	16.0	10.0
130.0	3.0	0.0
3.0	3.0	1.0
106.0	0.0	0.0
2.0	2.0	2.0
2.0	6.0	1.0
40.0	5.0	8.0
2.0	29.0	6.0
11.0	14.0	3.0
8.0	4.0	1.0
1.0	12.0	6.0
0.0	30.0	19.0
12.0	11.0	11.0
10.0	25.0	27.0
1.0	30.0	17.0
2.0	12.0	14.0
38.0	1.0	0.0
56.0	4.0	0.0
155.0	0.0	1.0
54.0	2.0	2.0
10.0	3.0	6.0
46.0	6.0	6.0
47.0	1.0	3.0
2.0	18.0	6.0
34.0	2.0	3.0
34.0	8.0	3.0
130.0	0.0	0.0
12.0	3.0	0.0
223.0	0.0	0.0
60.0	4.0	2.0
5.0	18.0	9.0
40.0	4.0	0.0
2.0	10.0	2.0
1.0	10.0	0.0
5.0	17.0	0.0
155.0	7.0	4.0
30.0	2.0	0.0
157.0	3.0	1.0
1.0	9.0	18.0
3.0	30.0	21.0
338.0	3.0	3.0
1.0	39.0	29.0
0.0	9.0	9.0
153.0	2.0	3.0
3.0	59.0	16.0
1.0	12.0	4.0
12.0	0.0	2.0
1.0	2.0	8.0
7.0	40.0	21.0
93.0	0.0	2.0
0.0	9.0	6.0
4.0	5.0	0.0
54.0	7.0	7.0
1.0	16.0	20.0
0.0	24.0	19.0
4.0	9.0	5.0
4.0	1.0	2.0
8.0	43.0	10.0
20.0	6.0	3.0
43.0	5.0	1.0
486.0	3.0	1.0
326.0	1.0	0.0
41.0	0.0	0.0
8.0	1.0	3.0
42.0	11.0	16.0
0.0	7.0	0.0
1.0	25.0	24.0
60.0	0.0	2.0
5.0	12.0	4.0
130.0	1.0	4.0
83.0	0.0	0.0
188.0	35.0	10.0
35.0	39.0	35.0
127.0	2.0	2.0
2.0	32.0	1.0
455.0	27.0	13.0
0.0	17.0	11.0
33.0	0.0	2.0
0.0	4.0	8.0
45.0	0.0	3.0
80.0	0.0	0.0
1.0	10.0	20.0
0.0	57.0	42.0
7.0	20.0	11.0
154.0	9.0	6.0
17.0	12.0	10.0
82.0	4.0	7.0
0.0	12.0	8.0
0.0	4.0	5.0
171.0	5.0	4.0
0.0	35.0	5.0
17.0	3.0	0.0
0.0	13.0	22.0
32.0	2.0	3.0
8.0	2.0	4.0
29.0	6.0	4.0
28.0	13.0	7.0
2.0	17.0	14.0
32.0	15.0	15.0
22.0	1.0	0.0
40.0	4.0	8.0
0.0	10.0	1.0
61.0	2.0	0.0
30.0	0.0	3.0
30.0	2.0	1.0
12.0	18.0	4.0
0.0	5.0	4.0
2.0	10.0	1.0
4.0	9.0	1.0
138.0	30.0	10.0
48.0	2.0	3.0
2.0	15.0	8.0
59.0	4.0	2.0
2.0	3.0	0.0
41.0	37.0	25.0
5.0	10.0	11.0
251.0	1.0	1.0
1.0	21.0	21.0
32.0	1.0	1.0
1.0	0.0	2.0
3.0	20.0	12.0
248.0	1.0	0.0
1.0	3.0	2.0
120.0	0.0	0.0
17.0	6.0	3.0
1.0	31.0	27.0
134.0	1.0	0.0
40.0	21.0	11.0
115.0	2.0	1.0
122.0	0.0	1.0
32.0	4.0	4.0
46.0	13.0	6.0
0.0	3.0	10.0
0.0	8.0	9.0
1.0	4.0	2.0
156.0	4.0	0.0
0.0	10.0	9.0
22.0	3.0	1.0
0.0	1.0	0.0
146.0	0.0	3.0
0.0	23.0	12.0
33.0	3.0	3.0
130.0	21.0	25.0
0.0	19.0	19.0
318.0	2.0	0.0
20.0	5.0	3.0
2.0	5.0	3.0
3.0	8.0	16.0
3.0	17.0	7.0
0.0	2.0	9.0
15.0	0.0	3.0
0.0	15.0	15.0
1.0	10.0	21.0
0.0	6.0	2.0
0.0	7.0	1.0
35.0	10.0	8.0
31.0	0.0	0.0
38.0	0.0	2.0
35.0	0.0	2.0
75.0	0.0	1.0
0.0	12.0	21.0
1.0	18.0	7.0
114.0	10.0	3.0
9.0	26.0	22.0
1.0	10.0	15.0
94.0	2.0	0.0
2.0	27.0	17.0
7.0	2.0	8.0
0.0	8.0	5.0
113.0	0.0	0.0
150.0	0.0	1.0
0.0	4.0	9.0
30.0	0.0	1.0
74.0	1.0	0.0
5.0	10.0	15.0
181.0	1.0	0.0
6.0	5.0	4.0
67.0	3.0	7.0
3.0	3.0	0.0
257.0	1.0	4.0
29.0	2.0	4.0
122.0	0.0	2.0
127.0	2.0	1.0
78.0	4.0	1.0
0.0	3.0	4.0
3.0	19.0	16.0
98.0	6.0	4.0
56.0	0.0	0.0
115.0	5.0	5.0
5.0	16.0	3.0
88.0	45.0	31.0
78.0	0.0	0.0
4.0	0.0	3.0
0.0	17.0	7.0
437.0	0.0	0.0
7.0	8.0	12.0
0.0	11.0	13.0
71.0	4.0	0.0
218.0	1.0	5.0
2.0	15.0	9.0
9.0	32.0	16.0
0.0	16.0	2.0
99.0	0.0	2.0
0.0	1.0	3.0
113.0	21.0	14.0
96.0	4.0	1.0
100.0	0.0	0.0
49.0	0.0	2.0
49.0	1.0	1.0
230.0	0.0	0.0
2.0	18.0	4.0
3.0	24.0	7.0
146.0	10.0	8.0
471.0	0.0	0.0
1.0	7.0	18.0
1.0	5.0	7.0
101.0	4.0	1.0
433.0	2.0	0.0
86.0	1.0	1.0
184.0	6.0	1.0
1.0	12.0	1.0
0.0	19.0	20.0
24.0	4.0	2.0
2.0	21.0	9.0
17.0	13.0	5.0
412.0	0.0	2.0
10.0	5.0	2.0
0.0	3.0	3.0
9.0	0.0	0.0
4.0	4.0	7.0
185.0	1.0	2.0
149.0	21.0	6.0
46.0	1.0	6.0
12.0	4.0	3.0
0.0	22.0	10.0
32.0	2.0	1.0
10.0	6.0	2.0
143.0	1.0	2.0
71.0	1.0	0.0
240.0	3.0	0.0
1.0	7.0	4.0
176.0	0.0	2.0
10.0	0.0	1.0
43.0	0.0	0.0
21.0	2.0	3.0
87.0	1.0	4.0
3.0	2.0	0.0
13.0	18.0	14.0
82.0	1.0	0.0
118.0	0.0	0.0
87.0	2.0	1.0
2.0	11.0	10.0
22.0	4.0	1.0
152.0	1.0	1.0
191.0	1.0	1.0
212.0	10.0	2.0
0.0	0.0	2.0
37.0	5.0	5.0
62.0	2.0	2.0
143.0	0.0	0.0
0.0	6.0	3.0
52.0	1.0	0.0
0.0	34.0	19.0
2.0	12.0	17.0
95.0	1.0	0.0
7.0	36.0	31.0
199.0	2.0	1.0
144.0	2.0	1.0
0.0	29.0	15.0
0.0	10.0	3.0
10.0	1.0	3.0
73.0	0.0	9.0
19.0	16.0	7.0
78.0	38.0	7.0
194.0	12.0	3.0
0.0	22.0	9.0
31.0	0.0	3.0
151.0	7.0	4.0
3.0	8.0	4.0
2.0	11.0	11.0
109.0	0.0	0.0
124.0	2.0	10.0
1.0	20.0	14.0
54.0	6.0	7.0
1.0	3.0	2.0
143.0	2.0	5.0
1.0	41.0	23.0
6.0	29.0	4.0
2.0	11.0	15.0
0.0	9.0	6.0
89.0	3.0	0.0
81.0	5.0	0.0
66.0	2.0	0.0
17.0	1.0	0.0
44.0	1.0	3.0
1.0	16.0	24.0
62.0	1.0	2.0
0.0	5.0	4.0
2.0	6.0	0.0
111.0	2.0	2.0
196.0	0.0	2.0
42.0	13.0	19.0
97.0	7.0	4.0
57.0	0.0	0.0
7.0	5.0	4.0
197.0	26.0	11.0
3.0	2.0	3.0
263.0	0.0	0.0
3.0	2.0	0.0
55.0	0.0	7.0
118.0	37.0	20.0
3.0	9.0	2.0
101.0	1.0	1.0
118.0	2.0	0.0
23.0	0.0	1.0
215.0	2.0	0.0
0.0	4.0	15.0
0.0	2.0	7.0
15.0	0.0	0.0
15.0	0.0	0.0
75.0	4.0	3.0
239.0	0.0	1.0
0.0	10.0	15.0
97.0	3.0	0.0
183.0	2.0	5.0
1.0	3.0	0.0
0.0	5.0	4.0
0.0	1.0	5.0
55.0	6.0	8.0
45.0	3.0	13.0
57.0	3.0	0.0
0.0	19.0	17.0
297.0	2.0	1.0
1.0	31.0	11.0
21.0	60.0	20.0
3.0	11.0	1.0
19.0	3.0	8.0
107.0	2.0	3.0
1.0	20.0	10.0
113.0	0.0	1.0
4.0	4.0	1.0
0.0	19.0	5.0
349.0	1.0	2.0
162.0	3.0	8.0
4.0	13.0	4.0
12.0	7.0	1.0
3.0	26.0	7.0
111.0	0.0	2.0
62.0	14.0	3.0
105.0	0.0	0.0
2.0	49.0	15.0
127.0	1.0	0.0
16.0	10.0	2.0
82.0	1.0	2.0
2.0	7.0	6.0
1.0	0.0	5.0
0.0	17.0	15.0
1.0	5.0	4.0
2.0	15.0	3.0
65.0	2.0	1.0
128.0	0.0	0.0
158.0	0.0	0.0
148.0	8.0	8.0
158.0	5.0	2.0
14.0	6.0	0.0
1.0	14.0	19.0
0.0	13.0	20.0
7.0	5.0	0.0
127.0	0.0	0.0
105.0	0.0	3.0
2.0	7.0	0.0
2.0	10.0	14.0
0.0	4.0	3.0
114.0	12.0	17.0
2.0	3.0	9.0
133.0	1.0	2.0
189.0	0.0	2.0
0.0	7.0	10.0
474.0	1.0	1.0
173.0	0.0	4.0
96.0	1.0	0.0
1.0	19.0	17.0
16.0	1.0	4.0
274.0	3.0	3.0
105.0	1.0	0.0
141.0	0.0	1.0
5.0	3.0	6.0
54.0	4.0	3.0
1.0	6.0	3.0
36.0	3.0	0.0
3.0	4.0	11.0
130.0	1.0	3.0
1.0	2.0	2.0
5.0	16.0	15.0
17.0	0.0	0.0
1.0	13.0	16.0
10.0	6.0	6.0
119.0	20.0	16.0
111.0	0.0	1.0
3.0	0.0	0.0
12.0	0.0	1.0
17.0	1.0	0.0
29.0	4.0	4.0
162.0	1.0	4.0
0.0	1.0	2.0
44.0	0.0	1.0
83.0	17.0	11.0
3.0	1.0	2.0
1.0	6.0	9.0
0.0	8.0	2.0
14.0	5.0	1.0
1.0	20.0	7.0
139.0	2.0	1.0
97.0	0.0	0.0
3.0	0.0	0.0
4.0	5.0	4.0
1.0	41.0	9.0
175.0	0.0	1.0
152.0	7.0	2.0
30.0	0.0	1.0
107.0	4.0	6.0
0.0	30.0	22.0
83.0	3.0	5.0
0.0	8.0	3.0
68.0	2.0	4.0
5.0	31.0	14.0
0.0	20.0	3.0
76.0	1.0	0.0
143.0	1.0	0.0
3.0	1.0	6.0
44.0	0.0	0.0
119.0	0.0	2.0
0.0	8.0	2.0
35.0	7.0	1.0
383.0	1.0	0.0
74.0	28.0	9.0
0.0	2.0	5.0
1.0	6.0	2.0
42.0	0.0	2.0
0.0	5.0	2.0
1.0	5.0	0.0
2.0	22.0	8.0
10.0	0.0	3.0
39.0	1.0	0.0
0.0	0.0	0.0
3.0	9.0	3.0
5.0	15.0	5.0
0.0	13.0	32.0
2.0	13.0	1.0
201.0	0.0	0.0
4.0	17.0	10.0
1.0	3.0	2.0
416.0	4.0	0.0
0.0	47.0	30.0
0.0	2.0	2.0
125.0	5.0	1.0
58.0	0.0	1.0
90.0	2.0	0.0
30.0	9.0	13.0
109.0	0.0	1.0
84.0	4.0	1.0
12.0	26.0	19.0
30.0	12.0	1.0
43.0	3.0	0.0
82.0	2.0	0.0
46.0	6.0	2.0
4.0	19.0	6.0
0.0	9.0	1.0
88.0	1.0	2.0
35.0	0.0	0.0
135.0	0.0	0.0
36.0	2.0	1.0
0.0	27.0	19.0
362.0	2.0	2.0
41.0	3.0	1.0
49.0	1.0	0.0
3.0	8.0	3.0
5.0	24.0	7.0
66.0	3.0	0.0
96.0	1.0	0.0
55.0	1.0	1.0
0.0	22.0	16.0
97.0	7.0	3.0
69.0	0.0	0.0
2.0	12.0	11.0
61.0	0.0	2.0
163.0	0.0	0.0
75.0	0.0	4.0
261.0	1.0	1.0
119.0	0.0	0.0
0.0	24.0	9.0
1.0	14.0	26.0
0.0	28.0	8.0
175.0	1.0	2.0
0.0	3.0	3.0
0.0	7.0	1.0
1.0	0.0	1.0
1.0	6.0	1.0
1.0	12.0	3.0
60.0	0.0	2.0
8.0	6.0	1.0
68.0	11.0	6.0
47.0	3.0	2.0
18.0	7.0	3.0
247.0	1.0	0.0
3.0	21.0	11.0
7.0	8.0	1.0
2.0	3.0	0.0
58.0	1.0	2.0
108.0	1.0	1.0
209.0	11.0	14.0
2.0	19.0	13.0
1.0	9.0	1.0
1.0	16.0	2.0
4.0	22.0	25.0
39.0	1.0	2.0
132.0	7.0	4.0
14.0	2.0	2.0
2.0	2.0	4.0
2.0	8.0	6.0
233.0	0.0	1.0
4.0	1.0	0.0
24.0	2.0	4.0
112.0	4.0	2.0
54.0	1.0	3.0
0.0	3.0	5.0
0.0	7.0	16.0
0.0	2.0	1.0
88.0	27.0	25.0
74.0	0.0	0.0
49.0	2.0	3.0
47.0	5.0	1.0
1.0	3.0	0.0
61.0	33.0	7.0
360.0	5.0	1.0
51.0	0.0	1.0
0.0	22.0	7.0
1.0	25.0	16.0
13.0	38.0	22.0
10.0	2.0	4.0
75.0	0.0	0.0
0.0	3.0	0.0
1.0	20.0	3.0
73.0	1.0	2.0
43.0	2.0	3.0
9.0	48.0	12.0
102.0	0.0	0.0
249.0	4.0	4.0
67.0	29.0	14.0
0.0	12.0	12.0
167.0	5.0	3.0
138.0	0.0	0.0
144.0	1.0	2.0
184.0	2.0	2.0
0.0	24.0	15.0
11.0	6.0	3.0
12.0	4.0	3.0
1.0	13.0	8.0
118.0	0.0	1.0
1.0	3.0	2.0
1.0	43.0	20.0
0.0	2.0	1.0
74.0	2.0	1.0
9.0	7.0	4.0
4.0	16.0	2.0
2.0	12.0	8.0
102.0	0.0	1.0
119.0	9.0	1.0
122.0	5.0	1.0
0.0	1.0	7.0
100.0	2.0	2.0
31.0	0.0	2.0
2.0	24.0	3.0
2.0	4.0	5.0
20.0	2.0	2.0
266.0	3.0	1.0
4.0	19.0	14.0
11.0	1.0	6.0
15.0	2.0	8.0
65.0	0.0	0.0
133.0	2.0	4.0
0.0	2.0	1.0
200.0	1.0	3.0
125.0	4.0	1.0
105.0	0.0	0.0
31.0	24.0	31.0
23.0	0.0	0.0
41.0	0.0	1.0
355.0	1.0	1.0
85.0	6.0	4.0
2.0	8.0	1.0
80.0	0.0	20.0
122.0	1.0	0.0
365.0	3.0	1.0
0.0	7.0	8.0
1.0	10.0	2.0
2.0	16.0	12.0
25.0	1.0	0.0
2.0	19.0	4.0
5.0	7.0	5.0
4.0	5.0	3.0
0.0	9.0	13.0
121.0	0.0	0.0
1.0	1.0	4.0
83.0	4.0	1.0
66.0	4.0	0.0
14.0	3.0	4.0
20.0	1.0	2.0
306.0	0.0	0.0
131.0	6.0	3.0
0.0	17.0	8.0
99.0	1.0	0.0
0.0	15.0	12.0
33.0	1.0	0.0
3.0	0.0	0.0
146.0	3.0	0.0
3.0	0.0	0.0
43.0	5.0	2.0
133.0	0.0	1.0
1.0	1.0	1.0
20.0	0.0	1.0
34.0	0.0	6.0
0.0	29.0	9.0
122.0	24.0	29.0
41.0	22.0	3.0
6.0	42.0	2.0
5.0	35.0	16.0
228.0	18.0	0.0
35.0	0.0	0.0
3.0	17.0	3.0
1.0	6.0	6.0
164.0	2.0	4.0
0.0	27.0	32.0
0.0	11.0	6.0
189.0	4.0	3.0
255.0	0.0	0.0
0.0	6.0	18.0
11.0	12.0	9.0
216.0	3.0	4.0
127.0	3.0	0.0
57.0	1.0	1.0
268.0	3.0	1.0
222.0	0.0	7.0
195.0	0.0	0.0
9.0	9.0	7.0
0.0	17.0	17.0
1.0	42.0	32.0
1.0	3.0	6.0
31.0	20.0	4.0
140.0	5.0	2.0
121.0	0.0	1.0
103.0	9.0	3.0
40.0	11.0	3.0
1.0	34.0	12.0
49.0	2.0	0.0
1.0	3.0	8.0
12.0	4.0	5.0
259.0	0.0	0.0
5.0	15.0	6.0
212.0	0.0	2.0
334.0	35.0	8.0
0.0	17.0	17.0
6.0	5.0	0.0
16.0	0.0	0.0
42.0	11.0	2.0
2.0	13.0	20.0
21.0	7.0	13.0
26.0	1.0	1.0
19.0	1.0	1.0
0.0	11.0	13.0
6.0	2.0	3.0
3.0	3.0	9.0
3.0	4.0	1.0
0.0	5.0	4.0
0.0	0.0	6.0
483.0	0.0	4.0
193.0	0.0	3.0
2.0	1.0	1.0
106.0	1.0	4.0
74.0	2.0	0.0
561.0	2.0	0.0
141.0	7.0	7.0
137.0	31.0	19.0
79.0	0.0	2.0
104.0	1.0	2.0
163.0	3.0	3.0
0.0	27.0	14.0
75.0	4.0	0.0
2.0	26.0	14.0
64.0	1.0	1.0
77.0	6.0	8.0
439.0	5.0	2.0
205.0	3.0	4.0
51.0	3.0	3.0
63.0	0.0	5.0
138.0	1.0	0.0
180.0	1.0	1.0
168.0	23.0	13.0
14.0	0.0	0.0
5.0	17.0	6.0
361.0	2.0	2.0
18.0	6.0	5.0
355.0	6.0	5.0
4.0	4.0	8.0
181.0	0.0	1.0
347.0	2.0	2.0
230.0	5.0	3.0
73.0	0.0	0.0
51.0	2.0	0.0
2.0	2.0	0.0
1.0	4.0	2.0
32.0	4.0	2.0
128.0	0.0	0.0
0.0	9.0	3.0
19.0	1.0	2.0
26.0	7.0	4.0
2.0	16.0	14.0
11.0	2.0	0.0
5.0	28.0	12.0
22.0	0.0	0.0
12.0	6.0	2.0
106.0	0.0	0.0
73.0	0.0	3.0
30.0	0.0	4.0
11.0	3.0	5.0
0.0	9.0	5.0
0.0	2.0	16.0
4.0	7.0	19.0
14.0	35.0	9.0
121.0	0.0	0.0
0.0	23.0	12.0
117.0	1.0	0.0
82.0	1.0	4.0
24.0	5.0	3.0
2.0	9.0	7.0
1.0	7.0	0.0
10.0	4.0	1.0
2.0	5.0	3.0
432.0	3.0	2.0
0.0	7.0	6.0
84.0	0.0	1.0
82.0	1.0	1.0
62.0	11.0	15.0
1.0	15.0	12.0
61.0	1.0	0.0
2.0	49.0	23.0
14.0	6.0	2.0
33.0	4.0	0.0
13.0	0.0	1.0
94.0	1.0	0.0
115.0	3.0	2.0
10.0	0.0	0.0
0.0	4.0	6.0
151.0	4.0	3.0
9.0	4.0	2.0
176.0	50.0	18.0
1.0	10.0	2.0
51.0	2.0	2.0
19.0	0.0	0.0
75.0	4.0	8.0
6.0	11.0	4.0
99.0	3.0	1.0
0.0	2.0	6.0
128.0	0.0	0.0
3.0	26.0	10.0
4.0	6.0	0.0
129.0	3.0	1.0
5.0	5.0	3.0
158.0	0.0	0.0
113.0	0.0	1.0
5.0	2.0	1.0
16.0	5.0	7.0
51.0	1.0	0.0
1.0	5.0	0.0
155.0	2.0	2.0
60.0	15.0	11.0
13.0	0.0	2.0
3.0	30.0	40.0
155.0	0.0	1.0
13.0	17.0	8.0
132.0	2.0	1.0
5.0	27.0	12.0
163.0	1.0	0.0
208.0	2.0	0.0
5.0	2.0	1.0
105.0	4.0	0.0
94.0	0.0	0.0
123.0	3.0	0.0
0.0	16.0	9.0
116.0	1.0	0.0
0.0	10.0	6.0
128.0	0.0	0.0
37.0	1.0	3.0
4.0	15.0	8.0
115.0	1.0	0.0
190.0	1.0	0.0
1.0	4.0	4.0
24.0	9.0	3.0
341.0	2.0	1.0
27.0	1.0	0.0
2.0	0.0	0.0
0.0	5.0	9.0
65.0	1.0	1.0
0.0	0.0	6.0
104.0	0.0	0.0
176.0	12.0	15.0
30.0	0.0	2.0
7.0	0.0	0.0
94.0	12.0	10.0
11.0	6.0	10.0
38.0	4.0	7.0
28.0	0.0	0.0
95.0	2.0	0.0
29.0	0.0	2.0
49.0	25.0	14.0
317.0	0.0	3.0
141.0	0.0	0.0
35.0	1.0	1.0
0.0	7.0	16.0
178.0	7.0	1.0
2.0	7.0	1.0
94.0	2.0	3.0
19.0	1.0	1.0
48.0	3.0	3.0
0.0	14.0	17.0
1.0	13.0	14.0
255.0	3.0	1.0
0.0	24.0	9.0
21.0	7.0	10.0
96.0	1.0	3.0
3.0	35.0	14.0
12.0	20.0	4.0
73.0	0.0	2.0
4.0	24.0	6.0
34.0	29.0	19.0
6.0	10.0	9.0
0.0	5.0	0.0
0.0	2.0	1.0
8.0	10.0	9.0
123.0	46.0	15.0
38.0	3.0	4.0
24.0	1.0	1.0
44.0	1.0	2.0
1.0	10.0	2.0
84.0	5.0	1.0
75.0	0.0	1.0
0.0	3.0	10.0
0.0	20.0	15.0
154.0	2.0	0.0
266.0	0.0	2.0
62.0	0.0	1.0
43.0	5.0	2.0
1.0	1.0	0.0
107.0	0.0	0.0
43.0	3.0	1.0
0.0	5.0	2.0
1.0	3.0	2.0
35.0	1.0	0.0
19.0	1.0	1.0
170.0	5.0	4.0
86.0	1.0	1.0
3.0	5.0	2.0
165.0	3.0	0.0
1.0	3.0	4.0
28.0	5.0	0.0
110.0	5.0	1.0
95.0	0.0	0.0
27.0	1.0	2.0
75.0	2.0	2.0
163.0	1.0	0.0
135.0	0.0	0.0
81.0	6.0	3.0
21.0	6.0	14.0
126.0	1.0	0.0
240.0	1.0	2.0
2.0	3.0	1.0
4.0	29.0	19.0
26.0	2.0	2.0
164.0	2.0	0.0
212.0	0.0	2.0
8.0	2.0	2.0
0.0	31.0	5.0
77.0	1.0	1.0
5.0	8.0	0.0
0.0	6.0	4.0
1.0	10.0	5.0
4.0	11.0	1.0
0.0	12.0	2.0
0.0	7.0	2.0
3.0	8.0	3.0
29.0	2.0	0.0
