Fabp7	Sox11	Cd24a
0.0	4.0	5.0
2.0	6.0	4.0
0.0	5.0	2.0
0.0	3.0	10.0
0.0	13.0	7.0
0.0	11.0	8.0
1.0	22.0	12.0
0.0	2.0	8.0
4.0	32.0	18.0
0.0	14.0	11.0
0.0	6.0	7.0
0.0	7.0	13.0
0.0	8.0	4.0
3.0	9.0	12.0
0.0	15.0	27.0
0.0	6.0	9.0
0.0	5.0	3.0
1.0	2.0	2.0
2.0	9.0	5.0
3.0	14.0	7.0
0.0	4.0	8.0
1.0	3.0	4.0
0.0	4.0	5.0
0.0	7.0	6.0
0.0	6.0	1.0
0.0	5.0	7.0
0.0	10.0	7.0
1.0	23.0	20.0
0.0	3.0	5.0
1.0	7.0	4.0
0.0	3.0	4.0
0.0	15.0	5.0
0.0	2.0	2.0
0.0	1.0	5.0
0.0	8.0	1.0
4.0	18.0	10.0
0.0	4.0	4.0
0.0	1.0	3.0
0.0	13.0	6.0
0.0	4.0	5.0
0.0	2.0	3.0
1.0	1.0	0.0
0.0	5.0	2.0
6.0	0.0	2.0
1.0	13.0	13.0
0.0	2.0	6.0
2.0	31.0	19.0
0.0	6.0	6.0
1.0	41.0	17.0
0.0	10.0	5.0
0.0	9.0	11.0
1.0	5.0	9.0
0.0	3.0	5.0
1.0	1.0	5.0
0.0	6.0	0.0
0.0	2.0	3.0
0.0	2.0	2.0
7.0	5.0	5.0
8.0	16.0	39.0
0.0	4.0	3.0
0.0	2.0	7.0
0.0	13.0	12.0
0.0	6.0	4.0
0.0	3.0	5.0
0.0	7.0	4.0
1.0	14.0	16.0
0.0	7.0	16.0
0.0	1.0	6.0
2.0	9.0	1.0
0.0	4.0	5.0
5.0	2.0	15.0
1.0	7.0	4.0
0.0	6.0	5.0
0.0	4.0	8.0
0.0	8.0	3.0
0.0	6.0	4.0
1.0	34.0	17.0
2.0	5.0	1.0
0.0	4.0	6.0
5.0	16.0	18.0
1.0	4.0	5.0
0.0	6.0	5.0
0.0	6.0	1.0
1.0	10.0	24.0
0.0	4.0	7.0
0.0	4.0	5.0
0.0	3.0	2.0
0.0	7.0	5.0
7.0	8.0	12.0
1.0	9.0	17.0
0.0	1.0	8.0
2.0	20.0	17.0
1.0	9.0	8.0
0.0	4.0	8.0
1.0	10.0	5.0
0.0	5.0	4.0
0.0	2.0	1.0
0.0	14.0	10.0
1.0	10.0	8.0
0.0	1.0	1.0
0.0	1.0	1.0
1.0	12.0	7.0
0.0	18.0	5.0
0.0	24.0	23.0
0.0	8.0	7.0
0.0	6.0	2.0
1.0	9.0	8.0
0.0	13.0	5.0
0.0	24.0	6.0
6.0	34.0	5.0
0.0	15.0	3.0
1.0	8.0	8.0
0.0	13.0	5.0
2.0	9.0	1.0
0.0	13.0	3.0
0.0	3.0	12.0
0.0	4.0	5.0
1.0	4.0	0.0
3.0	44.0	11.0
0.0	2.0	4.0
0.0	33.0	15.0
0.0	17.0	4.0
0.0	5.0	6.0
0.0	6.0	13.0
0.0	34.0	10.0
0.0	5.0	5.0
0.0	2.0	5.0
1.0	9.0	2.0
0.0	11.0	7.0
0.0	5.0	5.0
181.0	5.0	10.0
1.0	14.0	6.0
0.0	26.0	18.0
0.0	5.0	2.0
1.0	13.0	7.0
0.0	6.0	5.0
3.0	8.0	27.0
0.0	3.0	12.0
1.0	22.0	15.0
0.0	6.0	2.0
1.0	6.0	7.0
0.0	1.0	3.0
0.0	6.0	3.0
0.0	5.0	6.0
2.0	17.0	5.0
0.0	6.0	6.0
0.0	17.0	7.0
0.0	14.0	3.0
0.0	1.0	9.0
1.0	3.0	2.0
0.0	19.0	9.0
0.0	5.0	3.0
0.0	22.0	9.0
0.0	4.0	2.0
0.0	4.0	9.0
1.0	5.0	2.0
6.0	15.0	11.0
2.0	12.0	9.0
0.0	3.0	2.0
5.0	54.0	19.0
1.0	19.0	18.0
3.0	11.0	20.0
0.0	10.0	6.0
2.0	4.0	5.0
1.0	8.0	5.0
1.0	16.0	5.0
0.0	4.0	4.0
1.0	9.0	9.0
0.0	1.0	6.0
1.0	7.0	10.0
8.0	18.0	10.0
0.0	8.0	2.0
4.0	43.0	30.0
0.0	11.0	3.0
0.0	1.0	1.0
1.0	13.0	5.0
0.0	56.0	19.0
0.0	11.0	8.0
0.0	5.0	4.0
0.0	4.0	4.0
0.0	8.0	3.0
4.0	31.0	16.0
2.0	3.0	6.0
0.0	1.0	3.0
1.0	8.0	12.0
1.0	2.0	6.0
0.0	7.0	5.0
1.0	27.0	15.0
0.0	6.0	10.0
7.0	37.0	14.0
0.0	7.0	6.0
5.0	15.0	8.0
0.0	8.0	4.0
0.0	1.0	8.0
0.0	5.0	5.0
52.0	1.0	4.0
0.0	11.0	6.0
1.0	2.0	10.0
1.0	9.0	12.0
1.0	17.0	18.0
0.0	5.0	0.0
0.0	19.0	6.0
0.0	12.0	7.0
0.0	7.0	5.0
0.0	11.0	15.0
0.0	9.0	9.0
0.0	5.0	6.0
0.0	7.0	2.0
0.0	10.0	6.0
6.0	20.0	24.0
1.0	3.0	4.0
0.0	16.0	2.0
0.0	2.0	5.0
1.0	10.0	3.0
0.0	4.0	7.0
0.0	49.0	38.0
0.0	5.0	4.0
0.0	1.0	1.0
1.0	7.0	10.0
0.0	6.0	3.0
0.0	18.0	6.0
18.0	13.0	3.0
0.0	7.0	9.0
1.0	9.0	9.0
0.0	19.0	8.0
5.0	25.0	7.0
0.0	6.0	4.0
0.0	1.0	7.0
4.0	9.0	4.0
0.0	4.0	4.0
0.0	7.0	2.0
0.0	5.0	6.0
0.0	9.0	3.0
0.0	12.0	9.0
0.0	11.0	8.0
3.0	14.0	8.0
0.0	14.0	4.0
0.0	8.0	1.0
2.0	10.0	10.0
0.0	4.0	2.0
1.0	1.0	4.0
0.0	9.0	7.0
0.0	6.0	7.0
0.0	2.0	1.0
1.0	15.0	5.0
0.0	8.0	4.0
0.0	4.0	14.0
0.0	2.0	5.0
1.0	26.0	9.0
0.0	5.0	10.0
0.0	27.0	25.0
0.0	4.0	7.0
2.0	1.0	6.0
1.0	8.0	0.0
2.0	13.0	11.0
0.0	8.0	8.0
0.0	5.0	13.0
0.0	10.0	4.0
0.0	5.0	4.0
0.0	4.0	1.0
0.0	33.0	24.0
0.0	16.0	16.0
0.0	0.0	8.0
0.0	61.0	33.0
0.0	2.0	9.0
0.0	4.0	5.0
1.0	19.0	8.0
1.0	8.0	14.0
0.0	13.0	6.0
0.0	9.0	0.0
0.0	3.0	6.0
0.0	3.0	7.0
0.0	5.0	7.0
1.0	43.0	18.0
0.0	4.0	2.0
0.0	4.0	2.0
3.0	9.0	7.0
1.0	9.0	7.0
0.0	12.0	9.0
1.0	5.0	1.0
2.0	1.0	5.0
1.0	30.0	11.0
0.0	5.0	10.0
0.0	5.0	0.0
0.0	13.0	6.0
0.0	3.0	1.0
0.0	5.0	5.0
0.0	22.0	6.0
0.0	5.0	13.0
0.0	10.0	6.0
0.0	6.0	4.0
1.0	3.0	4.0
2.0	9.0	4.0
0.0	21.0	3.0
0.0	11.0	5.0
90.0	7.0	10.0
1.0	4.0	7.0
0.0	6.0	4.0
2.0	14.0	13.0
0.0	5.0	5.0
0.0	12.0	10.0
0.0	11.0	19.0
0.0	3.0	3.0
1.0	2.0	4.0
0.0	9.0	9.0
0.0	30.0	19.0
0.0	10.0	9.0
0.0	7.0	4.0
1.0	29.0	36.0
0.0	7.0	5.0
0.0	0.0	0.0
0.0	6.0	6.0
0.0	8.0	11.0
0.0	6.0	6.0
1.0	8.0	7.0
0.0	6.0	5.0
0.0	8.0	4.0
0.0	9.0	8.0
0.0	3.0	1.0
2.0	2.0	5.0
0.0	11.0	14.0
0.0	5.0	8.0
0.0	9.0	5.0
2.0	11.0	4.0
0.0	3.0	9.0
1.0	3.0	3.0
0.0	2.0	3.0
0.0	3.0	6.0
0.0	9.0	5.0
0.0	14.0	4.0
2.0	2.0	2.0
1.0	8.0	5.0
0.0	2.0	5.0
1.0	22.0	28.0
0.0	0.0	5.0
1.0	13.0	19.0
0.0	3.0	2.0
1.0	18.0	1.0
0.0	14.0	8.0
0.0	10.0	7.0
2.0	15.0	17.0
0.0	2.0	1.0
1.0	1.0	4.0
0.0	4.0	5.0
2.0	15.0	10.0
0.0	2.0	7.0
0.0	8.0	9.0
0.0	4.0	4.0
1.0	5.0	3.0
0.0	18.0	11.0
0.0	7.0	1.0
0.0	6.0	3.0
0.0	23.0	12.0
0.0	30.0	15.0
0.0	8.0	6.0
0.0	8.0	8.0
0.0	7.0	6.0
3.0	19.0	4.0
1.0	3.0	9.0
4.0	12.0	9.0
3.0	8.0	16.0
0.0	8.0	4.0
0.0	19.0	14.0
4.0	3.0	7.0
1.0	12.0	8.0
0.0	3.0	3.0
0.0	8.0	3.0
0.0	6.0	11.0
0.0	8.0	6.0
2.0	4.0	0.0
1.0	1.0	0.0
2.0	4.0	2.0
1.0	2.0	4.0
0.0	11.0	8.0
7.0	21.0	22.0
0.0	3.0	5.0
241.0	5.0	4.0
0.0	1.0	1.0
0.0	2.0	9.0
0.0	6.0	4.0
0.0	3.0	3.0
0.0	3.0	6.0
1.0	16.0	13.0
1.0	5.0	4.0
0.0	5.0	16.0
0.0	34.0	14.0
0.0	2.0	5.0
7.0	16.0	5.0
0.0	6.0	11.0
0.0	0.0	2.0
0.0	8.0	6.0
0.0	4.0	2.0
0.0	5.0	6.0
0.0	3.0	2.0
0.0	3.0	13.0
3.0	15.0	5.0
0.0	2.0	4.0
0.0	2.0	6.0
0.0	14.0	3.0
0.0	0.0	1.0
0.0	6.0	2.0
2.0	16.0	13.0
1.0	1.0	2.0
0.0	5.0	10.0
1.0	11.0	4.0
0.0	1.0	6.0
0.0	5.0	8.0
1.0	25.0	15.0
0.0	5.0	13.0
1.0	6.0	7.0
0.0	15.0	5.0
18.0	16.0	7.0
0.0	32.0	17.0
0.0	3.0	5.0
0.0	0.0	5.0
0.0	13.0	5.0
0.0	15.0	7.0
0.0	7.0	9.0
3.0	11.0	4.0
0.0	1.0	6.0
0.0	5.0	5.0
0.0	2.0	10.0
1.0	6.0	5.0
0.0	10.0	5.0
1.0	8.0	11.0
4.0	16.0	6.0
0.0	2.0	17.0
0.0	13.0	2.0
5.0	33.0	18.0
0.0	9.0	4.0
0.0	5.0	8.0
0.0	6.0	16.0
1.0	21.0	12.0
0.0	11.0	9.0
0.0	5.0	3.0
1.0	9.0	9.0
0.0	20.0	30.0
0.0	4.0	4.0
0.0	1.0	6.0
0.0	5.0	13.0
1.0	4.0	4.0
2.0	14.0	8.0
1.0	18.0	10.0
3.0	10.0	22.0
97.0	32.0	25.0
156.0	29.0	29.0
0.0	10.0	6.0
2.0	5.0	16.0
0.0	2.0	4.0
1.0	3.0	1.0
2.0	3.0	5.0
1.0	8.0	6.0
0.0	10.0	4.0
0.0	3.0	6.0
3.0	2.0	2.0
0.0	3.0	2.0
0.0	3.0	2.0
0.0	18.0	13.0
0.0	13.0	7.0
0.0	23.0	14.0
0.0	3.0	2.0
0.0	3.0	3.0
0.0	6.0	1.0
0.0	10.0	3.0
0.0	5.0	7.0
0.0	13.0	21.0
1.0	2.0	8.0
1.0	3.0	3.0
0.0	6.0	6.0
2.0	29.0	1.0
0.0	8.0	6.0
51.0	13.0	9.0
1.0	4.0	3.0
0.0	7.0	3.0
1.0	5.0	7.0
1.0	10.0	7.0
0.0	2.0	2.0
0.0	5.0	11.0
0.0	7.0	8.0
1.0	27.0	28.0
2.0	16.0	9.0
0.0	6.0	7.0
0.0	0.0	6.0
1.0	4.0	3.0
0.0	14.0	8.0
0.0	26.0	13.0
0.0	26.0	13.0
5.0	17.0	6.0
1.0	6.0	5.0
2.0	19.0	12.0
0.0	13.0	4.0
0.0	3.0	3.0
0.0	3.0	1.0
1.0	23.0	14.0
0.0	2.0	7.0
0.0	6.0	5.0
0.0	19.0	8.0
0.0	5.0	6.0
1.0	20.0	21.0
0.0	5.0	3.0
1.0	19.0	14.0
0.0	24.0	10.0
0.0	3.0	1.0
0.0	3.0	0.0
0.0	9.0	4.0
0.0	8.0	6.0
0.0	9.0	6.0
0.0	2.0	4.0
1.0	6.0	11.0
0.0	2.0	6.0
1.0	17.0	10.0
0.0	4.0	3.0
0.0	4.0	8.0
1.0	32.0	35.0
1.0	12.0	9.0
12.0	18.0	5.0
0.0	8.0	6.0
0.0	38.0	24.0
0.0	6.0	6.0
0.0	3.0	13.0
1.0	7.0	9.0
1.0	4.0	5.0
1.0	4.0	5.0
1.0	3.0	5.0
1.0	5.0	7.0
1.0	8.0	7.0
0.0	4.0	10.0
0.0	3.0	3.0
2.0	4.0	8.0
2.0	4.0	4.0
0.0	11.0	8.0
1.0	8.0	3.0
1.0	13.0	1.0
0.0	6.0	3.0
0.0	8.0	1.0
0.0	1.0	4.0
0.0	7.0	5.0
1.0	6.0	6.0
3.0	41.0	43.0
0.0	4.0	8.0
1.0	9.0	15.0
3.0	21.0	4.0
0.0	5.0	3.0
0.0	13.0	7.0
0.0	2.0	5.0
3.0	6.0	10.0
0.0	1.0	4.0
0.0	36.0	15.0
0.0	4.0	2.0
1.0	3.0	4.0
0.0	3.0	2.0
1.0	6.0	4.0
0.0	6.0	1.0
1.0	38.0	33.0
0.0	9.0	17.0
0.0	10.0	15.0
2.0	13.0	4.0
1.0	48.0	8.0
1.0	14.0	2.0
0.0	7.0	7.0
3.0	49.0	12.0
0.0	5.0	1.0
1.0	14.0	8.0
0.0	10.0	3.0
1.0	10.0	2.0
2.0	36.0	20.0
0.0	1.0	6.0
0.0	6.0	3.0
0.0	4.0	3.0
0.0	17.0	13.0
0.0	6.0	4.0
0.0	5.0	7.0
0.0	8.0	9.0
0.0	13.0	13.0
1.0	36.0	16.0
1.0	4.0	3.0
0.0	8.0	8.0
0.0	7.0	6.0
0.0	4.0	2.0
2.0	31.0	34.0
0.0	8.0	5.0
0.0	4.0	4.0
0.0	2.0	8.0
0.0	6.0	4.0
0.0	6.0	7.0
0.0	7.0	1.0
2.0	1.0	6.0
0.0	2.0	6.0
0.0	7.0	4.0
0.0	17.0	13.0
0.0	22.0	2.0
1.0	30.0	21.0
0.0	12.0	8.0
0.0	2.0	2.0
0.0	27.0	20.0
0.0	6.0	8.0
1.0	30.0	12.0
1.0	3.0	1.0
1.0	21.0	31.0
0.0	5.0	8.0
0.0	14.0	6.0
0.0	3.0	6.0
2.0	31.0	26.0
0.0	25.0	17.0
0.0	10.0	1.0
2.0	10.0	28.0
0.0	8.0	2.0
0.0	12.0	8.0
0.0	8.0	11.0
0.0	4.0	2.0
0.0	3.0	8.0
0.0	3.0	2.0
0.0	11.0	21.0
2.0	14.0	7.0
2.0	51.0	20.0
0.0	5.0	5.0
0.0	1.0	6.0
1.0	10.0	9.0
1.0	22.0	12.0
0.0	3.0	12.0
0.0	2.0	5.0
0.0	8.0	7.0
0.0	12.0	3.0
2.0	4.0	5.0
0.0	14.0	2.0
0.0	5.0	4.0
0.0	5.0	5.0
0.0	29.0	22.0
24.0	1.0	1.0
1.0	35.0	14.0
0.0	1.0	5.0
0.0	5.0	6.0
1.0	2.0	9.0
0.0	2.0	5.0
1.0	8.0	7.0
0.0	14.0	10.0
8.0	6.0	11.0
0.0	4.0	9.0
4.0	5.0	6.0
0.0	9.0	8.0
0.0	2.0	5.0
0.0	14.0	5.0
0.0	2.0	0.0
2.0	6.0	2.0
0.0	3.0	10.0
1.0	6.0	6.0
1.0	5.0	2.0
1.0	21.0	21.0
2.0	12.0	16.0
0.0	3.0	6.0
1.0	3.0	5.0
0.0	5.0	3.0
0.0	4.0	4.0
0.0	16.0	19.0
0.0	7.0	6.0
0.0	3.0	11.0
0.0	4.0	4.0
0.0	8.0	10.0
1.0	6.0	1.0
2.0	21.0	31.0
1.0	11.0	12.0
2.0	17.0	29.0
0.0	2.0	19.0
1.0	7.0	10.0
3.0	23.0	31.0
47.0	3.0	10.0
0.0	6.0	10.0
0.0	6.0	6.0
0.0	5.0	9.0
1.0	3.0	7.0
0.0	14.0	9.0
0.0	9.0	5.0
1.0	4.0	3.0
0.0	26.0	12.0
3.0	7.0	6.0
2.0	18.0	16.0
1.0	2.0	8.0
0.0	10.0	5.0
0.0	8.0	9.0
1.0	12.0	4.0
0.0	5.0	3.0
1.0	14.0	12.0
0.0	7.0	8.0
0.0	6.0	4.0
0.0	6.0	5.0
2.0	16.0	3.0
0.0	32.0	21.0
0.0	13.0	7.0
4.0	19.0	1.0
0.0	4.0	9.0
87.0	2.0	4.0
0.0	7.0	6.0
1.0	8.0	7.0
0.0	5.0	1.0
1.0	21.0	21.0
0.0	1.0	2.0
0.0	3.0	5.0
1.0	7.0	5.0
0.0	8.0	2.0
0.0	12.0	6.0
3.0	9.0	12.0
0.0	8.0	3.0
0.0	4.0	9.0
0.0	7.0	8.0
0.0	18.0	5.0
3.0	35.0	17.0
0.0	11.0	10.0
0.0	2.0	2.0
65.0	6.0	3.0
1.0	25.0	5.0
0.0	2.0	11.0
3.0	35.0	28.0
4.0	27.0	17.0
0.0	3.0	5.0
1.0	24.0	20.0
0.0	7.0	7.0
1.0	7.0	1.0
0.0	4.0	3.0
1.0	11.0	18.0
0.0	6.0	9.0
0.0	9.0	8.0
3.0	5.0	6.0
0.0	11.0	3.0
7.0	32.0	11.0
1.0	6.0	11.0
5.0	14.0	5.0
1.0	41.0	32.0
0.0	1.0	3.0
0.0	7.0	10.0
0.0	25.0	25.0
1.0	17.0	20.0
0.0	15.0	4.0
23.0	8.0	7.0
1.0	15.0	11.0
6.0	3.0	6.0
0.0	2.0	1.0
3.0	14.0	8.0
0.0	1.0	7.0
1.0	1.0	1.0
0.0	4.0	2.0
1.0	30.0	15.0
42.0	10.0	8.0
0.0	4.0	9.0
2.0	7.0	5.0
1.0	2.0	12.0
1.0	22.0	6.0
0.0	17.0	8.0
19.0	33.0	17.0
5.0	9.0	5.0
0.0	5.0	5.0
0.0	7.0	5.0
0.0	5.0	3.0
0.0	5.0	8.0
0.0	2.0	1.0
1.0	5.0	2.0
0.0	16.0	12.0
2.0	6.0	7.0
0.0	2.0	7.0
4.0	4.0	7.0
0.0	6.0	14.0
1.0	31.0	32.0
0.0	6.0	3.0
0.0	6.0	6.0
1.0	34.0	20.0
0.0	10.0	3.0
0.0	4.0	13.0
0.0	10.0	7.0
2.0	14.0	9.0
2.0	5.0	1.0
0.0	6.0	0.0
59.0	1.0	5.0
1.0	15.0	15.0
0.0	8.0	8.0
0.0	21.0	15.0
2.0	9.0	9.0
0.0	0.0	1.0
0.0	0.0	4.0
5.0	7.0	0.0
1.0	4.0	3.0
0.0	2.0	3.0
1.0	3.0	8.0
0.0	8.0	5.0
0.0	5.0	2.0
0.0	7.0	16.0
1.0	15.0	7.0
0.0	12.0	13.0
0.0	7.0	2.0
0.0	3.0	11.0
0.0	9.0	8.0
288.0	19.0	11.0
0.0	7.0	0.0
0.0	17.0	5.0
0.0	8.0	11.0
0.0	4.0	3.0
0.0	5.0	5.0
3.0	2.0	0.0
4.0	5.0	9.0
0.0	6.0	16.0
1.0	4.0	2.0
0.0	8.0	6.0
0.0	6.0	3.0
0.0	2.0	3.0
0.0	21.0	4.0
0.0	6.0	8.0
0.0	5.0	2.0
0.0	7.0	6.0
0.0	3.0	5.0
1.0	7.0	5.0
1.0	3.0	6.0
6.0	9.0	3.0
0.0	9.0	3.0
1.0	9.0	9.0
0.0	19.0	9.0
1.0	11.0	0.0
0.0	12.0	8.0
0.0	4.0	9.0
0.0	1.0	9.0
1.0	2.0	5.0
0.0	7.0	6.0
1.0	15.0	1.0
62.0	10.0	2.0
2.0	11.0	10.0
3.0	14.0	1.0
1.0	11.0	7.0
1.0	10.0	6.0
0.0	6.0	9.0
59.0	1.0	2.0
0.0	7.0	3.0
0.0	14.0	6.0
3.0	19.0	30.0
1.0	11.0	9.0
1.0	8.0	6.0
0.0	3.0	3.0
0.0	18.0	13.0
0.0	5.0	5.0
0.0	14.0	2.0
1.0	18.0	19.0
0.0	10.0	7.0
0.0	7.0	8.0
0.0	11.0	5.0
0.0	9.0	10.0
138.0	16.0	1.0
0.0	5.0	4.0
0.0	3.0	8.0
3.0	3.0	6.0
1.0	4.0	9.0
6.0	18.0	19.0
2.0	9.0	7.0
1.0	9.0	9.0
1.0	12.0	8.0
0.0	3.0	8.0
0.0	4.0	2.0
2.0	9.0	10.0
6.0	57.0	18.0
0.0	0.0	5.0
0.0	4.0	5.0
1.0	9.0	12.0
3.0	23.0	24.0
0.0	4.0	14.0
0.0	1.0	2.0
0.0	11.0	10.0
1.0	11.0	7.0
71.0	20.0	12.0
0.0	7.0	9.0
0.0	7.0	3.0
0.0	4.0	9.0
0.0	4.0	4.0
2.0	12.0	3.0
33.0	15.0	17.0
0.0	23.0	5.0
1.0	9.0	5.0
1.0	10.0	14.0
0.0	9.0	6.0
1.0	7.0	3.0
0.0	1.0	3.0
2.0	16.0	6.0
1.0	16.0	7.0
0.0	10.0	6.0
2.0	43.0	31.0
0.0	28.0	1.0
0.0	1.0	3.0
0.0	3.0	6.0
3.0	28.0	28.0
0.0	1.0	4.0
3.0	20.0	2.0
0.0	1.0	2.0
1.0	19.0	11.0
1.0	13.0	3.0
0.0	15.0	12.0
1.0	13.0	4.0
0.0	19.0	23.0
0.0	11.0	6.0
0.0	5.0	5.0
0.0	1.0	2.0
1.0	17.0	3.0
0.0	6.0	8.0
0.0	9.0	3.0
0.0	10.0	5.0
0.0	9.0	5.0
0.0	28.0	7.0
2.0	14.0	14.0
0.0	7.0	3.0
0.0	4.0	2.0
1.0	21.0	12.0
2.0	0.0	2.0
0.0	5.0	4.0
0.0	9.0	9.0
0.0	3.0	3.0
0.0	10.0	6.0
0.0	4.0	6.0
0.0	5.0	1.0
4.0	24.0	8.0
10.0	11.0	11.0
0.0	2.0	4.0
0.0	3.0	4.0
0.0	13.0	27.0
0.0	8.0	10.0
1.0	4.0	10.0
0.0	4.0	0.0
0.0	6.0	5.0
0.0	8.0	4.0
0.0	7.0	12.0
0.0	3.0	9.0
0.0	9.0	4.0
0.0	15.0	6.0
0.0	1.0	3.0
1.0	8.0	5.0
0.0	20.0	28.0
0.0	5.0	5.0
0.0	22.0	21.0
0.0	2.0	7.0
0.0	0.0	2.0
0.0	1.0	1.0
0.0	11.0	19.0
0.0	2.0	4.0
1.0	7.0	10.0
0.0	8.0	1.0
1.0	8.0	14.0
0.0	13.0	10.0
0.0	6.0	2.0
0.0	5.0	4.0
1.0	13.0	6.0
1.0	13.0	18.0
1.0	14.0	3.0
0.0	6.0	1.0
0.0	2.0	3.0
0.0	2.0	3.0
15.0	42.0	38.0
0.0	9.0	5.0
0.0	5.0	9.0
0.0	4.0	4.0
1.0	6.0	5.0
0.0	19.0	29.0
1.0	8.0	7.0
0.0	5.0	1.0
0.0	5.0	9.0
1.0	36.0	21.0
0.0	10.0	4.0
0.0	7.0	5.0
0.0	13.0	5.0
0.0	21.0	13.0
8.0	16.0	30.0
1.0	5.0	3.0
1.0	10.0	4.0
0.0	5.0	4.0
0.0	16.0	0.0
1.0	6.0	6.0
0.0	6.0	6.0
0.0	8.0	7.0
0.0	4.0	3.0
0.0	19.0	8.0
0.0	4.0	6.0
0.0	11.0	9.0
0.0	6.0	14.0
134.0	8.0	8.0
12.0	38.0	22.0
0.0	1.0	2.0
0.0	7.0	7.0
0.0	18.0	6.0
0.0	2.0	4.0
0.0	3.0	9.0
0.0	10.0	2.0
6.0	12.0	1.0
1.0	33.0	17.0
1.0	1.0	2.0
6.0	36.0	15.0
0.0	10.0	7.0
1.0	4.0	4.0
0.0	16.0	10.0
2.0	15.0	13.0
1.0	10.0	10.0
0.0	2.0	12.0
4.0	18.0	6.0
1.0	5.0	6.0
0.0	11.0	7.0
0.0	3.0	0.0
3.0	49.0	15.0
0.0	3.0	6.0
45.0	9.0	9.0
3.0	9.0	2.0
0.0	9.0	7.0
0.0	5.0	7.0
0.0	26.0	3.0
0.0	4.0	2.0
0.0	17.0	22.0
1.0	5.0	2.0
0.0	2.0	8.0
0.0	4.0	9.0
0.0	20.0	17.0
0.0	8.0	9.0
0.0	0.0	5.0
1.0	7.0	3.0
2.0	8.0	4.0
0.0	37.0	15.0
0.0	6.0	5.0
0.0	20.0	14.0
0.0	16.0	4.0
0.0	8.0	13.0
2.0	55.0	16.0
0.0	6.0	7.0
0.0	6.0	1.0
0.0	15.0	11.0
0.0	10.0	11.0
0.0	8.0	7.0
3.0	12.0	21.0
1.0	4.0	5.0
3.0	25.0	2.0
222.0	17.0	4.0
0.0	3.0	9.0
0.0	6.0	4.0
2.0	0.0	5.0
0.0	15.0	14.0
8.0	17.0	6.0
0.0	15.0	22.0
0.0	9.0	11.0
0.0	2.0	3.0
0.0	9.0	4.0
0.0	3.0	10.0
3.0	17.0	27.0
0.0	8.0	4.0
0.0	1.0	5.0
0.0	1.0	4.0
1.0	2.0	8.0
0.0	8.0	4.0
32.0	15.0	11.0
1.0	21.0	9.0
1.0	4.0	7.0
0.0	3.0	3.0
0.0	13.0	15.0
0.0	7.0	2.0
0.0	24.0	6.0
0.0	10.0	2.0
0.0	18.0	20.0
0.0	3.0	9.0
0.0	4.0	9.0
3.0	11.0	16.0
0.0	6.0	3.0
0.0	9.0	5.0
0.0	1.0	2.0
0.0	11.0	6.0
0.0	16.0	8.0
3.0	3.0	1.0
2.0	10.0	5.0
0.0	7.0	5.0
0.0	7.0	11.0
0.0	8.0	4.0
0.0	1.0	4.0
1.0	17.0	14.0
1.0	7.0	2.0
2.0	7.0	9.0
1.0	13.0	24.0
0.0	8.0	3.0
0.0	6.0	6.0
0.0	8.0	7.0
0.0	6.0	4.0
0.0	18.0	10.0
0.0	5.0	9.0
0.0	5.0	2.0
1.0	48.0	24.0
0.0	13.0	17.0
0.0	3.0	4.0
1.0	8.0	6.0
0.0	33.0	31.0
0.0	2.0	0.0
0.0	13.0	20.0
0.0	15.0	10.0
0.0	6.0	2.0
0.0	10.0	8.0
230.0	3.0	0.0
1.0	10.0	2.0
0.0	13.0	12.0
0.0	3.0	8.0
0.0	6.0	7.0
0.0	4.0	3.0
0.0	2.0	3.0
0.0	10.0	5.0
0.0	2.0	6.0
0.0	4.0	7.0
3.0	26.0	8.0
1.0	8.0	5.0
0.0	17.0	15.0
0.0	6.0	4.0
0.0	10.0	4.0
0.0	2.0	4.0
32.0	36.0	33.0
0.0	6.0	6.0
4.0	26.0	20.0
1.0	0.0	7.0
0.0	9.0	9.0
2.0	8.0	3.0
1.0	23.0	30.0
1.0	7.0	2.0
0.0	2.0	4.0
0.0	4.0	3.0
0.0	5.0	4.0
0.0	1.0	2.0
2.0	0.0	5.0
0.0	7.0	0.0
0.0	4.0	4.0
1.0	50.0	22.0
0.0	25.0	6.0
0.0	4.0	1.0
1.0	34.0	18.0
1.0	22.0	12.0
0.0	27.0	14.0
0.0	15.0	15.0
0.0	4.0	1.0
0.0	17.0	7.0
14.0	23.0	4.0
1.0	8.0	10.0
0.0	16.0	15.0
1.0	40.0	26.0
5.0	13.0	1.0
0.0	4.0	2.0
1.0	4.0	5.0
0.0	3.0	5.0
0.0	22.0	38.0
1.0	11.0	9.0
0.0	4.0	8.0
122.0	5.0	3.0
1.0	6.0	14.0
0.0	33.0	11.0
1.0	11.0	16.0
0.0	6.0	11.0
0.0	5.0	3.0
0.0	2.0	5.0
0.0	1.0	7.0
0.0	7.0	5.0
0.0	9.0	5.0
1.0	10.0	7.0
36.0	11.0	5.0
0.0	9.0	7.0
0.0	35.0	10.0
3.0	4.0	4.0
0.0	17.0	29.0
3.0	8.0	3.0
0.0	4.0	4.0
72.0	15.0	8.0
0.0	15.0	7.0
0.0	9.0	7.0
0.0	3.0	2.0
0.0	12.0	3.0
0.0	10.0	3.0
0.0	8.0	13.0
1.0	11.0	8.0
